"yr","naics_code","employee_size","revenue_category","number_of_biz"
"2021","312","7","6","0"
"2021","312","7","7","0"
"2021","312","7","8","0"
"2021","312","7","9","0"
"2021","312","7","10","0"
"2021","312","7","11","2"
"2021","312","7","12","0"
"2021","312","7","13","0"
"2021","312","7","88","2"
"2021","312","8","0","0"
"2021","312","8","1","0"
"2021","312","8","2","0"
"2021","312","8","3","0"
"2021","312","8","4","0"
"2021","312","8","5","0"
"2021","312","8","6","0"
"2021","312","8","7","0"
"2021","312","8","8","0"
"2021","312","8","9","0"
"2021","312","8","10","0"
"2021","312","8","11","0"
"2021","312","8","12","1"
"2021","312","8","13","0"
"2021","312","8","88","1"
"2021","312","9","0","0"
"2021","312","9","1","0"
"2021","312","9","2","0"
"2021","312","9","3","0"
"2021","312","9","4","0"
"2021","312","9","5","0"
"2021","312","9","6","0"
"2021","312","9","7","0"
"2021","312","9","8","0"
"2021","312","9","9","0"
"2021","312","9","10","0"
"2021","312","9","11","0"
"2021","312","9","12","0"
"2021","312","9","13","0"
"2021","312","9","88","0"
"2021","312","10","0","0"
"2021","312","10","1","0"
"2021","312","10","2","0"
"2021","312","10","3","0"
"2021","312","10","4","0"
"2021","312","10","5","0"
"2021","312","10","6","0"
"2021","312","10","7","0"
"2021","312","10","8","0"
"2021","312","10","9","0"
"2021","312","10","10","0"
"2021","312","10","11","0"
"2021","312","10","12","0"
"2021","312","10","13","0"
"2021","312","10","88","0"
"2021","312","11","0","0"
"2021","312","11","1","0"
"2021","312","11","2","0"
"2021","312","11","3","0"
"2021","312","11","4","0"
"2021","312","11","5","0"
"2021","312","11","6","0"
"2021","312","11","7","0"
"2021","312","11","8","0"
"2021","312","11","9","0"
"2021","312","11","10","0"
"2021","312","11","11","0"
"2021","312","11","12","0"
"2021","312","11","13","0"
"2021","312","11","88","0"
"2021","312","12","0","1"
"2021","312","12","1","3"
"2021","312","12","2","0"
"2021","312","12","3","0"
"2021","312","12","4","0"
"2021","312","12","5","0"
"2021","312","12","6","0"
"2021","312","12","7","0"
"2021","312","12","8","0"
"2021","312","12","9","0"
"2021","312","12","10","0"
"2021","312","12","11","0"
"2021","312","12","12","0"
"2021","312","12","13","0"
"2021","312","12","88","4"
"2021","312","88","0","5"
"2021","312","88","1","7"
"2021","312","88","2","0"
"2021","312","88","3","5"
"2021","312","88","4","21"
"2021","312","88","5","187"
"2021","312","88","6","74"
"2021","312","88","7","65"
"2021","312","88","8","41"
"2021","312","88","9","220"
"2021","312","88","10","9"
"2021","312","88","11","2"
"2021","312","88","12","1"
"2021","312","88","13","0"
"2021","312","88","88","637"
"2021","313","1","0","0"
"2021","313","1","1","1"
"2021","313","1","2","14"
"2021","313","1","3","11"
"2021","313","1","4","19"
"2021","313","1","5","5"
"2021","313","1","6","9"
"2021","313","1","7","0"
"2021","313","1","8","0"
"2021","313","1","9","0"
"2021","313","1","10","0"
"2021","313","1","11","0"
"2021","313","1","12","0"
"2021","313","1","13","0"
"2021","313","1","88","59"
"2021","313","2","0","0"
"2021","313","2","1","0"
"2021","313","2","2","0"
"2021","313","2","3","3"
"2021","313","2","4","4"
"2021","313","2","5","18"
"2021","313","2","6","2"
"2021","313","2","7","14"
"2021","313","2","8","0"
"2021","313","2","9","0"
"2021","313","2","10","0"
"2021","313","2","11","0"
"2021","313","2","12","0"
"2021","313","2","13","0"
"2021","313","2","88","41"
"2021","313","3","0","0"
"2021","313","3","1","1"
"2021","313","3","2","0"
"2021","313","3","3","0"
"2021","313","3","4","1"
"2021","313","3","5","20"
"2021","313","3","6","1"
"2021","313","3","7","3"
"2021","313","3","8","2"
"2021","313","3","9","0"
"2021","313","3","10","0"
"2021","313","3","11","0"
"2021","313","3","12","0"
"2021","313","3","13","0"
"2021","313","3","88","28"
"2021","313","4","0","0"
"2021","313","4","1","0"
"2021","313","4","2","0"
"2021","313","4","3","0"
"2021","313","4","4","0"
"2021","313","4","5","1"
"2021","313","4","6","2"
"2021","313","4","7","1"
"2021","313","4","8","1"
"2021","313","4","9","0"
"2021","313","4","10","0"
"2021","313","4","11","0"
"2021","313","4","12","0"
"2021","313","4","13","0"
"2021","313","4","88","5"
"2021","313","5","0","0"
"2021","313","5","1","0"
"2021","313","5","2","0"
"2021","313","5","3","0"
"2021","313","5","4","0"
"2021","313","5","5","0"
"2021","313","5","6","0"
"2021","313","5","7","3"
"2021","313","5","8","0"
"2021","313","5","9","2"
"2021","313","5","10","0"
"2021","313","5","11","0"
"2021","313","5","12","0"
"2021","313","5","13","0"
"2021","313","5","88","5"
"2021","313","6","0","0"
"2021","313","6","1","0"
"2021","313","6","2","0"
"2021","313","6","3","0"
"2021","313","6","4","0"
"2021","313","6","5","0"
"2021","313","6","6","0"
"2021","313","6","7","0"
"2021","313","6","8","0"
"2021","313","6","9","0"
"2021","313","6","10","0"
"2021","313","6","11","0"
"2021","313","6","12","0"
"2021","313","6","13","0"
"2021","313","6","88","0"
"2021","313","7","0","0"
"2021","313","7","1","0"
"2021","313","7","2","0"
"2021","313","7","3","0"
"2021","313","7","4","0"
"2021","313","7","5","0"
"2021","313","7","6","0"
"2021","313","7","7","0"
"2021","313","7","8","0"
"2021","313","7","9","0"
"2021","313","7","10","0"
"2021","313","7","11","0"
"2021","313","7","12","0"
"2021","313","7","13","0"
"2021","313","7","88","0"
"2021","313","8","0","0"
"2021","313","8","1","0"
"2021","313","8","2","0"
"2021","313","8","3","0"
"2021","313","8","4","0"
"2021","313","8","5","0"
"2021","313","8","6","0"
"2021","313","8","7","0"
"2021","313","8","8","0"
"2021","313","8","9","0"
"2021","313","8","10","0"
"2021","313","8","11","0"
"2021","313","8","12","0"
"2021","313","8","13","0"
"2021","313","8","88","0"
"2021","313","9","0","0"
"2021","313","9","1","0"
"2021","313","9","2","0"
"2021","313","9","3","0"
"2021","313","9","4","0"
"2021","313","9","5","0"
"2021","313","9","6","0"
"2021","313","9","7","0"
"2021","313","9","8","0"
"2021","313","9","9","0"
"2021","313","9","10","0"
"2021","313","9","11","0"
"2021","313","9","12","0"
"2021","313","9","13","0"
"2021","313","9","88","0"
"2021","313","10","0","0"
"2021","313","10","1","0"
"2021","313","10","2","0"
"2021","313","10","3","0"
"2021","313","10","4","0"
"2021","313","10","5","0"
"2021","313","10","6","0"
"2021","313","10","7","0"
"2021","313","10","8","0"
"2021","313","10","9","0"
"2021","313","10","10","0"
"2021","313","10","11","0"
"2021","313","10","12","0"
"2021","313","10","13","0"
"2021","313","10","88","0"
"2021","313","11","0","0"
"2021","313","11","1","0"
"2021","313","11","2","0"
"2021","313","11","3","0"
"2021","313","11","4","0"
"2021","313","11","5","0"
"2021","313","11","6","0"
"2021","313","11","7","0"
"2021","313","11","8","0"
"2021","313","11","9","0"
"2021","313","11","10","0"
"2021","313","11","11","0"
"2021","313","11","12","0"
"2021","313","11","13","0"
"2021","313","11","88","0"
"2021","313","12","0","0"
"2021","313","12","1","1"
"2021","313","12","2","0"
"2021","313","12","3","0"
"2021","313","12","4","0"
"2021","313","12","5","0"
"2021","313","12","6","0"
"2021","313","12","7","0"
"2021","313","12","8","0"
"2021","313","12","9","0"
"2021","313","12","10","0"
"2021","313","12","11","0"
"2021","313","12","12","0"
"2021","313","12","13","0"
"2021","313","12","88","1"
"2021","313","88","0","0"
"2021","313","88","1","3"
"2021","313","88","2","14"
"2021","313","88","3","14"
"2021","313","88","4","24"
"2021","313","88","5","44"
"2021","313","88","6","14"
"2021","313","88","7","21"
"2021","313","88","8","3"
"2021","313","88","9","2"
"2021","313","88","10","0"
"2021","313","88","11","0"
"2021","313","88","12","0"
"2021","313","88","13","0"
"2021","313","88","88","139"
"2021","314","1","0","3"
"2021","314","1","1","10"
"2021","314","1","2","32"
"2021","314","1","3","203"
"2021","314","1","4","340"
"2021","314","1","5","1"
"2021","314","1","6","1"
"2021","314","1","7","0"
"2021","314","1","8","0"
"2021","314","1","9","0"
"2021","314","1","10","0"
"2021","314","1","11","0"
"2021","314","1","12","0"
"2021","314","1","13","0"
"2021","314","1","88","590"
"2021","314","2","0","0"
"2021","314","2","1","0"
"2021","314","2","2","0"
"2021","314","2","3","6"
"2021","314","2","4","44"
"2021","314","2","5","25"
"2021","314","2","6","1"
"2021","314","2","7","0"
"2021","314","2","8","0"
"2021","314","2","9","0"
"2021","314","2","10","0"
"2021","314","2","11","0"
"2021","314","2","12","0"
"2021","314","2","13","0"
"2021","314","2","88","76"
"2021","314","3","0","0"
"2021","314","3","1","0"
"2021","314","3","2","0"
"2021","314","3","3","0"
"2021","314","3","4","1"
"2021","314","3","5","15"
"2021","314","3","6","9"
"2021","314","3","7","0"
"2021","314","3","8","0"
"2021","314","3","9","0"
"2021","314","3","10","0"
"2021","314","3","11","0"
"2021","314","3","12","0"
"2021","314","3","13","0"
"2021","314","3","88","25"
"2021","314","4","0","0"
"2021","314","4","1","0"
"2021","314","4","2","0"
"2021","314","4","3","0"
"2021","314","4","4","0"
"2021","314","4","5","4"
"2021","314","4","6","105"
"2021","314","4","7","2"
"2021","314","4","8","0"
"2021","314","4","9","0"
"2021","314","4","10","0"
"2021","314","4","11","0"
"2021","314","4","12","0"
"2021","314","4","13","0"
"2021","314","4","88","111"
"2021","314","5","0","0"
"2021","314","5","1","0"
"2021","314","5","2","0"
"2021","314","5","3","0"
"2021","314","5","4","0"
"2021","314","5","5","0"
"2021","314","5","6","1"
"2021","314","5","7","3"
"2021","314","5","8","1"
"2021","314","5","9","0"
"2021","314","5","10","0"
"2021","314","5","11","0"
"2021","314","5","12","0"
"2021","314","5","13","0"
"2021","314","5","88","5"
"2021","314","6","0","0"
"2021","314","6","1","0"
"2021","314","6","2","0"
"2021","314","6","3","0"
"2021","314","6","4","0"
"2021","314","6","5","0"
"2021","314","6","6","0"
"2021","314","6","7","0"
"2021","314","6","8","1"
"2021","314","6","9","1"
"2021","314","6","10","0"
"2021","314","6","11","0"
"2021","314","6","12","0"
"2021","314","6","13","0"
"2021","314","6","88","2"
"2021","314","7","0","0"
"2021","314","7","1","0"
"2021","314","7","2","0"
"2021","314","7","3","0"
"2021","314","7","4","0"
"2021","314","7","5","0"
"2021","314","7","6","0"
"2021","314","7","7","0"
"2021","314","7","8","0"
"2021","314","7","9","0"
"2021","314","7","10","0"
"2021","314","7","11","0"
"2021","314","7","12","0"
"2021","314","7","13","0"
"2021","314","7","88","0"
"2021","314","8","0","0"
"2021","314","8","1","0"
"2021","314","8","2","0"
"2021","314","8","3","0"
"2021","314","8","4","0"
"2021","314","8","5","0"
"2021","314","8","6","0"
"2021","314","8","7","0"
"2021","314","8","8","0"
"2021","314","8","9","0"
"2021","314","8","10","0"
"2021","314","8","11","0"
"2021","314","8","12","0"
"2021","314","8","13","0"
"2021","314","8","88","0"
"2021","314","9","0","0"
"2021","314","9","1","0"
"2021","314","9","2","0"
"2021","314","9","3","0"
"2021","314","9","4","0"
"2021","314","9","5","0"
"2021","314","9","6","0"
"2021","314","9","7","0"
"2021","314","9","8","0"
"2021","314","9","9","0"
"2021","314","9","10","0"
"2021","314","9","11","0"
"2021","314","9","12","0"
"2021","314","9","13","0"
"2021","314","9","88","0"
"2021","314","10","0","0"
"2021","314","10","1","0"
"2021","314","10","2","0"
"2021","314","10","3","0"
"2021","314","10","4","0"
"2021","314","10","5","0"
"2021","314","10","6","0"
"2021","314","10","7","0"
"2021","314","10","8","0"
"2021","314","10","9","0"
"2021","314","10","10","0"
"2021","314","10","11","0"
"2021","314","10","12","0"
"2021","314","10","13","0"
"2021","314","10","88","0"
"2021","314","11","0","0"
"2021","314","11","1","0"
"2021","314","11","2","0"
"2021","314","11","3","0"
"2021","314","11","4","0"
"2021","314","11","5","0"
"2021","314","11","6","0"
"2021","314","11","7","0"
"2021","314","11","8","0"
"2021","314","11","9","0"
"2021","314","11","10","0"
"2021","314","11","11","0"
"2021","314","11","12","0"
"2021","314","11","13","0"
"2021","314","11","88","0"
"2021","314","12","0","1"
"2021","314","12","1","2"
"2021","314","12","2","0"
"2021","314","12","3","0"
"2021","314","12","4","0"
"2021","314","12","5","0"
"2021","314","12","6","0"
"2021","314","12","7","0"
"2021","314","12","8","0"
"2021","314","12","9","0"
"2021","314","12","10","0"
"2021","314","12","11","0"
"2021","314","12","12","0"
"2021","314","12","13","0"
"2021","314","12","88","3"
"2021","314","88","0","4"
"2021","314","88","1","12"
"2021","314","88","2","32"
"2021","314","88","3","209"
"2021","314","88","4","385"
"2021","314","88","5","45"
"2021","314","88","6","117"
"2021","314","88","7","5"
"2021","314","88","8","2"
"2021","314","88","9","1"
"2021","314","88","10","0"
"2021","314","88","11","0"
"2021","314","88","12","0"
"2021","314","88","13","0"
"2021","314","88","88","812"
"2021","315","1","0","0"
"2021","315","1","1","22"
"2021","315","1","2","21"
"2021","315","1","3","21"
"2021","315","1","4","1"
"2021","315","1","5","0"
"2021","315","1","6","0"
"2021","315","1","7","0"
"2021","315","1","8","0"
"2021","315","1","9","0"
"2021","315","1","10","0"
"2021","315","1","11","0"
"2021","315","1","12","0"
"2021","315","1","13","0"
"2021","315","1","88","65"
"2021","315","2","0","0"
"2021","315","2","1","0"
"2021","315","2","2","0"
"2021","315","2","3","6"
"2021","315","2","4","12"
"2021","315","2","5","11"
"2021","315","2","6","0"
"2021","315","2","7","0"
"2021","315","2","8","0"
"2021","315","2","9","0"
"2021","315","2","10","0"
"2021","315","2","11","0"
"2021","315","2","12","0"
"2021","315","2","13","0"
"2021","315","2","88","29"
"2021","315","3","0","1"
"2021","315","3","1","0"
"2021","315","3","2","0"
"2021","315","3","3","0"
"2021","315","3","4","11"
"2021","315","3","5","8"
"2021","315","3","6","5"
"2021","315","3","7","0"
"2021","315","3","8","0"
"2021","315","3","9","0"
"2021","315","3","10","0"
"2021","315","3","11","0"
"2021","315","3","12","0"
"2021","315","3","13","0"
"2021","315","3","88","25"
"2021","315","4","0","0"
"2021","315","4","1","0"
"2021","315","4","2","0"
"2021","315","4","3","0"
"2021","315","4","4","0"
"2021","315","4","5","3"
"2021","315","4","6","3"
"2021","315","4","7","0"
"2021","315","4","8","0"
"2021","315","4","9","0"
"2021","315","4","10","0"
"2021","315","4","11","0"
"2021","315","4","12","0"
"2021","315","4","13","0"
"2021","315","4","88","6"
"2021","315","5","0","1"
"2021","315","5","1","0"
"2021","315","5","2","0"
"2021","315","5","3","0"
"2021","315","5","4","0"
"2021","315","5","5","0"
"2021","315","5","6","4"
"2021","315","5","7","0"
"2021","315","5","8","0"
"2021","315","5","9","0"
"2021","315","5","10","0"
"2021","315","5","11","0"
"2021","315","5","12","0"
"2021","315","5","13","0"
"2021","315","5","88","5"
"2021","315","6","0","0"
"2021","315","6","1","0"
"2021","315","6","2","0"
"2021","315","6","3","0"
"2021","315","6","4","0"
"2021","315","6","5","0"
"2021","315","6","6","0"
"2021","315","6","7","1"
"2021","315","6","8","0"
"2021","315","6","9","0"
"2021","315","6","10","0"
"2021","315","6","11","0"
"2021","315","6","12","0"
"2021","315","6","13","0"
"2021","315","6","88","1"
"2021","315","7","0","0"
"2021","315","7","1","0"
"2021","315","7","2","0"
"2021","315","7","3","0"
"2021","315","7","4","0"
"2021","315","7","5","0"
"2021","315","7","6","0"
"2021","315","7","7","0"
"2021","315","7","8","0"
"2021","315","7","9","0"
"2021","315","7","10","0"
"2021","315","7","11","0"
"2021","315","7","12","0"
"2021","315","7","13","0"
"2021","315","7","88","0"
"2021","315","8","0","0"
"2021","315","8","1","0"
"2021","315","8","2","0"
"2021","315","8","3","0"
"2021","315","8","4","0"
"2021","315","8","5","0"
"2021","315","8","6","0"
"2021","315","8","7","0"
"2021","315","8","8","0"
"2021","315","8","9","0"
"2021","315","8","10","0"
"2021","315","8","11","0"
"2021","315","8","12","0"
"2021","315","8","13","0"
"2021","315","8","88","0"
"2021","315","9","0","0"
"2021","315","9","1","0"
"2021","315","9","2","0"
"2021","315","9","3","0"
"2021","315","9","4","0"
"2021","315","9","5","0"
"2021","315","9","6","0"
"2021","315","9","7","0"
"2021","315","9","8","0"
"2021","315","9","9","0"
"2021","315","9","10","0"
"2021","315","9","11","0"
"2021","315","9","12","0"
"2021","315","9","13","0"
"2021","315","9","88","0"
"2021","315","10","0","0"
"2021","315","10","1","0"
"2021","315","10","2","0"
"2021","315","10","3","0"
"2021","315","10","4","0"
"2021","315","10","5","0"
"2021","315","10","6","0"
"2021","315","10","7","0"
"2021","315","10","8","0"
"2021","315","10","9","0"
"2021","315","10","10","0"
"2021","315","10","11","0"
"2021","315","10","12","0"
"2021","315","10","13","0"
"2021","315","10","88","0"
"2021","315","11","0","0"
"2021","315","11","1","0"
"2021","315","11","2","0"
"2021","315","11","3","0"
"2021","315","11","4","0"
"2021","315","11","5","0"
"2021","315","11","6","0"
"2021","315","11","7","0"
"2021","315","11","8","0"
"2021","315","11","9","0"
"2021","315","11","10","0"
"2021","315","11","11","0"
"2021","315","11","12","0"
"2021","315","11","13","0"
"2021","315","11","88","0"
"2021","315","12","0","0"
"2021","315","12","1","1"
"2021","315","12","2","0"
"2021","315","12","3","0"
"2021","315","12","4","0"
"2021","315","12","5","0"
"2021","315","12","6","0"
"2021","315","12","7","0"
"2021","315","12","8","0"
"2021","315","12","9","0"
"2021","315","12","10","0"
"2021","315","12","11","0"
"2021","315","12","12","0"
"2021","315","12","13","0"
